   Wavelength                Flux           Variance
3287.17488789   6.91152784875e-17  4.48024292911e-32
3289.54658695   1.94503701991e-16  4.45650008163e-32
  3291.918286   3.22231281759e-16  4.35856760714e-32
3294.28998505   1.49089236778e-17  4.11560198098e-32
3296.66168411   1.64614469546e-16  4.41185825083e-32
3299.03338316   2.30417670812e-16  4.42539192189e-32
3301.40508221   2.65453693426e-16  4.37689598112e-32
3303.77678127   3.54917885808e-17  4.07850833478e-32
3306.14848032  -1.38178985924e-16  3.81209056461e-32
3308.52017937  -2.21132514572e-16  3.63864897496e-32
3310.89187843  -2.10834926533e-16  3.51185745467e-32
3313.26357748      1.35603162e-16  3.60841691131e-32
3315.63527653    2.0200042824e-16   3.6039061018e-32
3318.00697559  -2.87008334808e-17  3.51408672826e-32
3320.37867464   1.51597020735e-16  3.55177897932e-32
3322.75037369   3.30310480475e-16  3.65310019694e-32
3325.12207275   8.62507447915e-17  3.42812973035e-32
 3327.4937718   1.88829643924e-16  3.34678487524e-32
3329.86547085   1.68173292767e-16  3.30463647538e-32
3332.23716991   5.82270562287e-17  3.04988716717e-32
3334.60886896   1.63157896376e-16  3.06366892644e-32
3336.98056801     1.880762737e-16  2.99262132459e-32
3339.35226707  -1.46054368898e-17  2.85889244985e-32
3341.72396612   1.22481248617e-16  2.81515411486e-32
3344.09566517   1.88195152347e-16  2.76883427771e-32
3346.46736423   1.44882469848e-16  2.66823152937e-32
3348.83906328   4.23960600141e-16  2.75686146955e-32
3351.21076233   2.03093092157e-16  2.66158659123e-32
3353.58246139   3.90105340364e-16  2.84820420647e-32
3355.95416044  -2.41868961453e-17  2.65839188817e-32
3358.32585949  -1.14469415014e-17  2.72284125912e-32
3360.69755855   2.17865702278e-16  2.69217008613e-32
 3363.0692576   1.18144188297e-16  2.53846955368e-32
3365.44095665   3.39086550067e-16  2.59063197161e-32
3367.81265571   2.13689294842e-16  2.50020404424e-32
3370.18435476   1.13790421439e-16   2.3951307223e-32
3372.55605381   1.43327004944e-16  2.28657924943e-32
3374.92775286   4.44036073059e-16  2.38229632716e-32
3377.29945192   3.04048518959e-16  2.29567458028e-32
3379.67115097    9.9616977813e-17  2.21248314379e-32
3382.04285002   1.98480229478e-16  2.22494111711e-32
3384.41454908   2.72828759215e-16  2.22583753063e-32
3386.78624813   3.17873442499e-16  2.20900123362e-32
3389.15794718   4.61311361793e-16  2.27960676574e-32
3391.52964624   4.54413227422e-17  2.11606290493e-32
3393.90134529   3.81101130113e-16  2.14648722509e-32
3396.27304434   8.61103621301e-17  1.92593687806e-32
 3398.6447434   3.48656703691e-16  2.05054598002e-32
3401.01644245   3.27396013036e-17  1.88049790181e-32
 3403.3881415   -2.1285293476e-17  1.87543947507e-32
3405.75984056   2.17852797921e-16  1.96872412411e-32
3408.13153961   2.03752836751e-16  1.92037084793e-32
3410.50323866   2.10219463961e-16  1.86361010274e-32
3412.87493772   3.12793895696e-16  1.91384417215e-32
3415.24663677   3.82279477636e-16   1.8732322911e-32
3417.61833582   1.87559972138e-16   1.7898740758e-32
3419.99003488   1.14139427638e-16  1.73259679731e-32
3422.36173393   3.19571815456e-16  1.81985140887e-32
3424.73343298   3.73100688084e-16  1.82041390878e-32
3427.10513204   3.55199557336e-16  1.75246149342e-32
3429.47683109   3.96117729735e-16  1.77304064119e-32
3431.84853014   2.12215077799e-16  1.71526185601e-32
 3434.2202292   1.81172647186e-16  1.65814161598e-32
3436.59192825    2.2447966668e-16  1.72768403005e-32
 3438.9636273   1.62085713432e-16  1.66624117142e-32
3441.33532636   1.69772739616e-16  1.61625349094e-32
3443.70702541   2.47428819061e-16  1.62137797522e-32
3446.07872446   1.85916347787e-16  1.56591725568e-32
3448.45042352   3.26340397128e-16  1.61377965143e-32
3450.82212257   1.01709661619e-16  1.55682370643e-32
3453.19382162   1.61257357235e-16  1.55615648368e-32
3455.56552068   1.71826311564e-16  1.55418959369e-32
3457.93721973   2.55971308373e-16  1.54670524378e-32
3460.30891878   3.97023049574e-16  1.59395113574e-32
3462.68061784   3.42977788916e-16    1.535957214e-32
3465.05231689   2.41295707685e-16  1.52766345537e-32
3467.42401594   2.09108162525e-16  1.52660003079e-32
  3469.795715   1.55002296147e-16  1.50884444109e-32
3472.16741405    2.0399342476e-16  1.52638034345e-32
 3474.5391131   2.23171816344e-16  1.46674883206e-32
3476.91081216   1.87018511511e-16  1.44965472193e-32
3479.28251121   2.77092401321e-16  1.49262602229e-32
3481.65421026   -6.4462121679e-17  1.34674097536e-32
3484.02590932    1.4383770894e-16  1.40538799177e-32
3486.39760837    2.6521138356e-16  1.41146481405e-32
3488.76930742   4.22002766575e-16  1.47523859806e-32
3491.14100648   3.04849619802e-16  1.38050448074e-32
3493.51270553   3.77272111506e-16  1.36607484622e-32
3495.88440458   4.50196056152e-16  1.35542562048e-32
3498.25610364   5.34137633497e-16  1.36765544034e-32
3500.62780269   4.36692173059e-16  1.33638973212e-32
3502.99950174   2.83262632182e-16  1.27424168484e-32
 3505.3712008   3.15468669734e-16  1.26956363101e-32
3507.74289985   4.68754001715e-16  1.28419997498e-32
 3510.1145989   3.78760900705e-16  1.26060166866e-32
3512.48629796   3.21024104432e-16  1.23122760178e-32
3514.85799701    2.7184548798e-16  1.21441356324e-32
3517.22969606   1.62321056123e-16  1.17823611718e-32
3519.60139512   4.33150066437e-16  1.24835652747e-32
3521.97309417   3.51345704946e-16  1.21976507686e-32
3524.34479322   3.62309818181e-16  1.24165114932e-32
3526.71649228   4.80343293578e-16  1.27345181733e-32
3529.08819133   4.37277711944e-16   1.2778194513e-32
3531.45989038   5.01671758949e-16  1.32846110448e-32
3533.83158944   4.42057740305e-16  1.28907860064e-32
3536.20328849   4.47133154261e-16  1.31934185989e-32
3538.57498754    4.9388097461e-16  1.33463712186e-32
 3540.9466866   4.36820422623e-16  1.31340393727e-32
3543.31838565   4.87308321782e-16  1.32270392192e-32
 3545.6900847   3.72497274152e-16  1.27051974027e-32
3548.06178376   3.73699340082e-16  1.25485039299e-32
3550.43348281   3.79985312952e-16   1.2463032852e-32
3552.80518186   4.03246260499e-16  1.22236275266e-32
3555.17688092   5.93939338586e-16  1.21701211085e-32
3557.54857997   5.51857656825e-16  1.23223724296e-32
3559.92027902    5.7179732457e-16  1.21349711494e-32
3562.29197808   5.89806962206e-16  1.20529358421e-32
3564.66367713   5.88423094102e-16  1.22455380027e-32
3567.03537618   4.18790528812e-16  1.16215541907e-32
3569.40707524   2.69873476155e-16  1.08468226382e-32
3571.77877429   3.22541687894e-16  1.08004913087e-32
3574.15047334   4.95044047125e-16  1.07795804563e-32
 3576.5221724   4.81742142831e-16  1.07382380703e-32
3578.89387145   6.48331494851e-16  1.12340963908e-32
 3581.2655705    6.1521081137e-16  1.09410760511e-32
3583.63726956   6.49631339335e-16  1.09139542818e-32
3586.00896861   6.31607608909e-16  1.09927053765e-32
3588.38066766   6.05682645766e-16  1.08233361679e-32
3590.75236672   5.13077505021e-16  1.02511179974e-32
3593.12406577    5.3597754659e-16  1.02388055207e-32
3595.49576482   5.46506579487e-16  1.04895237205e-32
3597.86746388   5.08125456087e-16  1.04590574496e-32
3600.23916293   5.28204941184e-16  1.03445676395e-32
3602.61086198   6.00746823631e-16  1.02031700317e-32
3604.98256104   5.44485420528e-16  1.02614051484e-32
3607.35426009   5.65790119511e-16  1.06426230438e-32
3609.72595914   4.22143610385e-16  1.03259342743e-32
 3612.0976582   3.73551347329e-16   9.9425602843e-33
3614.46935725    3.9187717501e-16  1.00592341193e-32
 3616.8410563   5.28805987687e-16  1.00952600182e-32
3619.21275536   4.41157200303e-16  9.80629388793e-33
3621.58445441   4.66709714606e-16   9.9933810596e-33
3623.95615346   5.72026102062e-16   1.0056039345e-32
3626.32785252   5.57678620676e-16   1.0298102799e-32
3628.69955157   5.17518761961e-16  1.01762153476e-32
3631.07125062   4.72917498909e-16  9.72851866187e-33
3633.44294968   5.19954332747e-16  9.71140371301e-33
3635.81464873   5.00628186554e-16  9.56623222196e-33
3638.18634778   5.81360877941e-16  9.46357944564e-33
3640.55804684   6.75502556901e-16  9.65852446022e-33
3642.92974589   6.36771649892e-16  9.60811189639e-33
3645.30144494   7.66885903813e-16  9.64391226629e-33
  3647.673144   6.68871803735e-16  9.47537706635e-33
3650.04484305   7.27033370938e-16  9.25549600663e-33
 3652.4165421   9.56080984082e-16  9.41364669338e-33
3654.78824116   9.32394804989e-16  9.55299637015e-33
3657.15994021   9.12483338551e-16  9.38525782289e-33
3659.53163926   8.19206128276e-16  9.14198501364e-33
3661.90333832   7.89100552683e-16  8.87848420291e-33
3664.27503737   7.25482593944e-16  8.75477220574e-33
3666.64673642   8.00771531637e-16  8.87043559384e-33
3669.01843548   7.02629736467e-16  8.72790689073e-33
3671.39013453   7.78056529017e-16  8.76528392557e-33
3673.76183358   8.14464300815e-16  8.89220136575e-33
3676.13353264   9.46677847206e-16  9.08689326877e-33
3678.50523169   8.91896431703e-16  9.08049341301e-33
3680.87693074   7.99963151438e-16  8.92760384683e-33
 3683.2486298    8.7664073695e-16  8.95530843277e-33
3685.62032885   9.71335670152e-16  9.15142177938e-33
 3687.9920279   9.89222901525e-16  9.40032969422e-33
3690.36372696   9.87671815476e-16  9.38314491008e-33
3692.73542601   1.10117899219e-15  9.33952679662e-33
3695.10712506   1.06361904839e-15  9.14818954299e-33
3697.47882412   1.02154943585e-15   9.1340425114e-33
3699.85052317   9.55137098563e-16  9.04065837503e-33
3702.22222222   8.61717503634e-16  9.01029785483e-33
3704.59392128   7.74468707355e-16  8.51599512814e-33
3706.96562033   7.58531517771e-16   8.1526452312e-33
3709.33731938   8.14546851901e-16  8.38471376073e-33
3711.70901844    7.6524633441e-16  8.47808989033e-33
3714.08071749   8.13689689016e-16  8.53639453631e-33
3716.45241654   6.98713387945e-16  8.35267968485e-33
 3718.8241156   6.79874212215e-16  8.06064964483e-33
3721.19581465    6.3126724049e-16  7.98804385309e-33
 3723.5675137   7.55776827749e-16   8.2137921831e-33
3725.93921276   9.22665885756e-16  8.28528761238e-33
3728.31091181   8.93006890153e-16  8.27009077639e-33
3730.68261086   8.17844087904e-16  8.01884316136e-33
3733.05430992   7.57707804274e-16  7.90949136377e-33
3735.42600897   7.72477233734e-16  7.64782927767e-33
3737.79770802   7.14071827554e-16  7.44638688349e-33
3740.16940708   7.36979010202e-16  7.51033177908e-33
3742.54110613   7.21556956027e-16  7.43222992822e-33
3744.91280518   5.16643921448e-16   7.0480382823e-33
3747.28450424   6.31237279593e-16  7.04622443873e-33
3749.65620329   8.07191562007e-16  7.39053576619e-33
3752.02790234   7.18067959774e-16  7.29626520472e-33
 3754.3996014   6.39201827102e-16  7.12613886467e-33
3756.77130045   6.01502784843e-16  6.97490838614e-33
 3759.1429995   6.55193208621e-16  6.92449359172e-33
3761.51469856   5.62937213799e-16  6.81314987805e-33
3763.88639761   6.27674384107e-16  6.76363472672e-33
3766.25809666   6.53559642133e-16  6.79733404349e-33
3768.62979571   5.88180593112e-16  6.65729451671e-33
3771.00149477   5.80378808418e-16  6.81936929628e-33
3773.37319382   6.10463179115e-16  6.74441939954e-33
3775.74489287   6.75501999299e-16  6.61301394233e-33
3778.11659193   7.34394647654e-16  6.55007501018e-33
3780.48829098   5.83812321664e-16  6.49997896344e-33
3782.85999003   6.05230148941e-16  6.30925232791e-33
3785.23168909   3.64804139591e-16  5.88610495218e-33
3787.60338814   4.78461907293e-16  5.94765687576e-33
3789.97508719    5.5502982703e-16   6.0078239448e-33
3792.34678625   5.58535565978e-16  6.13210750433e-33
 3794.7184853   5.17635624719e-16  5.97175142697e-33
3797.09018435   4.73060179394e-16  5.83920540221e-33
3799.46188341   5.19487270715e-16  5.80428501087e-33
3801.83358246   5.53206894926e-16   5.8937749259e-33
3804.20528151   7.31989578723e-16  6.17825426484e-33
3806.57698057    5.8965211142e-16  5.95720001919e-33
3808.94867962   5.38994030671e-16  5.71346625486e-33
3811.32037867   5.07952831501e-16  5.81131987725e-33
