# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL23A20
# OBJECT = 2023gft
# RA = 21:26:1.321
# DEC = -3:47:53.65
# DATE-OBS = 2023-04-21T05:01:38.701
# MJD-OBS = 60055.209476
# EXPTIME-OBS = 1200.0s
# AIRMASS-OBS = 2.132827
# SEEING-OBS = 1.699394
# wl fl
# [A] [Normalised]
4020.000000 1.66284
4029.200000 1.52785
4038.400000 1.35366
4047.600000 1.30923
4056.800000 1.39333
4066.000000 1.38036
4075.200000 1.53007
4084.400000 1.41216
4093.600000 1.26165
4102.800000 1.23745
4112.000000 1.47518
4121.200000 1.27584
4130.400000 1.36786
4139.600000 1.17971
4148.800000 1.42682
4158.000000 1.30359
4167.200000 1.14201
4176.400000 1.0819
4185.600000 1.01106
4194.800000 1.07595
4204.000000 1.02151
4213.200000 1.01229
4222.400000 1.07125
4231.600000 0.788846
4240.800000 0.99267
4250.000000 0.796567
4259.200000 0.844781
4268.400000 0.817009
4277.600000 0.850909
4286.800000 0.780832
4296.000000 0.82074
4305.200000 0.885629
4314.400000 0.866407
4323.600000 0.949571
4332.800000 0.995032
4342.000000 0.974525
4351.200000 0.987086
4360.400000 1.00046
4369.600000 1.02225
4378.800000 1.04709
4388.000000 1.06509
4397.200000 1.0733
4406.400000 1.05114
4415.600000 1.10235
4424.800000 1.19335
4434.000000 1.3034
4443.200000 1.28058
4452.400000 1.17355
4461.600000 1.22202
4470.800000 1.34458
4480.000000 1.29971
4489.200000 1.34482
4498.400000 1.46116
4507.600000 1.20691
4516.800000 1.1626
4526.000000 1.21224
4535.200000 1.17999
4544.400000 1.27459
4553.600000 1.25582
4562.800000 1.19678
4572.000000 1.15087
4581.200000 1.11677
4590.400000 1.14162
4599.600000 1.17892
4608.800000 1.05456
4618.000000 1.13414
4627.200000 1.03693
4636.400000 1.03288
4645.600000 0.981963
4654.800000 1.01547
4664.000000 1.03974
4673.200000 1.04633
4682.400000 1.04351
4691.600000 0.962312
4700.800000 0.939939
4710.000000 0.890919
4719.200000 0.914706
4728.400000 0.976701
4737.600000 0.922665
4746.800000 0.909229
4756.000000 0.893628
4765.200000 0.914253
4774.400000 0.905774
4783.600000 0.852909
4792.800000 0.776297
4802.000000 0.815571
4811.200000 0.760538
4820.400000 0.762765
4829.600000 0.734549
4838.800000 0.701356
4848.000000 0.741426
4857.200000 0.800518
4866.400000 0.872853
4875.600000 0.780857
4884.800000 0.847603
4894.000000 0.873649
4903.200000 0.8435
4912.400000 0.876841
4921.600000 0.894857
4930.800000 0.933928
4940.000000 0.976341
4949.200000 0.973169
4958.400000 1.07454
4967.600000 1.01063
4976.800000 1.03794
4986.000000 1.09335
4995.200000 1.00971
5004.400000 1.04161
5013.600000 1.1041
5022.800000 1.15081
5032.000000 1.17803
5041.200000 1.18788
5050.400000 1.26107
5059.600000 1.2715
5068.800000 1.28001
5078.000000 1.27874
5087.200000 1.27385
5096.400000 1.21662
5105.600000 1.23489
5114.800000 1.19088
5124.000000 1.16665
5133.200000 1.17791
5142.400000 1.28652
5151.600000 1.31354
5160.800000 1.28304
5170.000000 1.25117
5179.200000 1.23698
5188.400000 1.18536
5197.600000 1.15752
5206.800000 1.07322
5216.000000 1.0291
5225.200000 0.986582
5234.400000 0.998881
5243.600000 1.01186
5252.800000 0.951752
5262.000000 0.984605
5271.200000 0.957917
5280.400000 0.919183
5289.600000 0.946702
5298.800000 0.968461
5308.000000 0.952281
5317.200000 1.00227
5326.400000 0.964745
5335.600000 0.946992
5344.800000 0.971598
5354.000000 0.902054
5363.200000 0.919715
5372.400000 0.874963
5381.600000 0.849828
5390.800000 0.816596
5400.000000 0.880615
5409.200000 0.850329
5418.400000 0.834196
5427.600000 0.782072
5436.800000 0.852271
5446.000000 0.938674
5455.200000 0.904373
5464.400000 0.928573
5473.600000 0.95598
5482.800000 1.01619
5492.000000 1.01418
5501.200000 1.01282
5510.400000 0.915466
5519.600000 1.05288
5528.800000 1.01886
5538.000000 1.0531
5547.200000 1.10467
5556.400000 1.07292
5565.600000 1.05003
5574.800000 1.03313
5584.000000 1.02813
5593.200000 1.06375
5602.400000 1.07068
5611.600000 1.09049
5620.800000 1.08955
5630.000000 1.13206
5639.200000 1.14859
5648.400000 1.12459
5657.600000 1.09209
5666.800000 1.03345
5676.000000 1.05271
5685.200000 0.99204
5694.400000 0.938319
5703.600000 0.893138
5712.800000 0.940336
5722.000000 0.932737
5731.200000 0.909791
5740.400000 0.894095
5749.600000 0.918991
5758.800000 0.913428
5768.000000 0.977893
5777.200000 1.00469
5786.400000 1.02477
5795.600000 1.00159
5804.800000 1.03805
5814.000000 1.07955
5823.200000 1.06534
5832.400000 1.07426
5841.600000 1.13739
5850.800000 1.05113
5860.000000 1.06454
5869.200000 0.99999
5878.400000 0.952622
5887.600000 0.903371
5896.800000 0.899923
5906.000000 0.785355
5915.200000 0.763289
5924.400000 0.752832
5933.600000 0.689712
5942.800000 0.650798
5952.000000 0.6511
5961.200000 0.639448
5970.400000 0.598302
5979.600000 0.555627
5988.800000 0.547032
5998.000000 0.523418
6007.200000 0.52978
6016.400000 0.480818
6025.600000 0.446582
6034.800000 0.482282
6044.000000 0.509468
6053.200000 0.449257
6062.400000 0.500748
6071.600000 0.472017
6080.800000 0.460638
6090.000000 0.486226
6099.200000 0.546884
6108.400000 0.580919
6117.600000 0.627605
6126.800000 0.627909
6136.000000 0.695321
6145.200000 0.676488
6154.400000 0.784467
6163.600000 0.817083
6172.800000 0.847579
6182.000000 0.872894
6191.200000 0.917311
6200.400000 0.940515
6209.600000 0.986145
6218.800000 1.05684
6228.000000 1.02414
6237.200000 1.07396
6246.400000 1.08187
6255.600000 1.17552
6264.800000 1.14881
6274.000000 1.11983
6283.200000 1.10714
6292.400000 1.06572
6301.600000 1.14353
6310.800000 1.19125
6320.000000 1.17574
6329.200000 1.14702
6338.400000 1.17928
6347.600000 1.15189
6356.800000 1.14183
6366.000000 1.16606
6375.200000 1.11247
6384.400000 1.15243
6393.600000 1.16771
6402.800000 1.15521
6412.000000 1.14932
6421.200000 1.12965
6430.400000 1.13781
6439.600000 1.13449
6448.800000 1.13295
6458.000000 1.11615
6467.200000 1.14336
6476.400000 1.08422
6485.600000 1.12008
6494.800000 1.11055
6504.000000 1.14331
6513.200000 1.12781
6522.400000 1.05507
6531.600000 1.08561
6540.800000 1.09768
6550.000000 1.05868
6559.200000 1.05291
6568.400000 1.0549
6577.600000 1.00384
6586.800000 1.0365
6596.000000 1.05603
6605.200000 0.941085
6614.400000 0.950071
6623.600000 0.941754
6632.800000 0.944489
6642.000000 0.875313
6651.200000 0.997452
6660.400000 1.13806
6669.600000 0.982494
6678.800000 0.968097
6688.000000 0.884338
6697.200000 0.922799
6706.400000 0.95174
6715.600000 0.89245
6724.800000 0.896924
6734.000000 0.891469
6743.200000 0.926945
6752.400000 0.890283
6761.600000 0.96915
6770.800000 0.855662
6780.000000 0.897093
6789.200000 0.929379
6798.400000 0.876534
6807.600000 0.907054
6816.800000 0.9143
6826.000000 0.897749
6835.200000 0.864795
6844.400000 0.859312
6853.600000 0.889814
6862.800000 0.799839
6872.000000 0.688937
6881.200000 0.64127
6890.400000 0.747794
6899.600000 0.751447
6908.800000 0.785066
6918.000000 0.831624
6927.200000 0.861899
6936.400000 0.877794
6945.600000 0.837032
6954.800000 0.849875
6964.000000 0.809538
6973.200000 0.814865
6982.400000 0.849213
6991.600000 0.827256
7000.800000 0.811847
7010.000000 0.815498
7019.200000 0.761845
7028.400000 0.758192
7037.600000 0.865937
7046.800000 0.86631
7056.000000 0.862553
7065.200000 0.830254
7074.400000 0.827746
7083.600000 0.815219
7092.800000 0.768957
7102.000000 0.817209
7111.200000 0.777626
7120.400000 0.841647
7129.600000 0.784687
7138.800000 0.897948
7148.000000 0.812957
7157.200000 0.773747
7166.400000 0.721415
7175.600000 0.711978
7184.800000 0.720816
7194.000000 0.656186
7203.200000 0.760623
7212.400000 0.771085
7221.600000 0.736708
7230.800000 0.701154
7240.000000 0.69096
7249.200000 0.75687
7258.400000 0.620872
7267.600000 0.666343
7276.800000 0.693608
7286.000000 0.653305
7295.200000 0.646135
7304.400000 0.656206
7313.600000 0.657987
7322.800000 0.618342
7332.000000 0.599978
7341.200000 0.540264
7350.400000 0.578344
7359.600000 0.549979
7368.800000 0.579964
7378.000000 0.555123
7387.200000 0.508261
7396.400000 0.560379
7405.600000 0.509242
7414.800000 0.527172
7424.000000 0.460444
7433.200000 0.393755
7442.400000 0.35004
7451.600000 0.387272
7460.800000 0.323627
7470.000000 0.385609
7479.200000 0.378535
7488.400000 0.370875
7497.600000 0.365225
7506.800000 0.388988
7516.000000 0.322504
7525.200000 0.293245
7534.400000 0.315769
7543.600000 0.273464
7552.800000 0.18971
7562.000000 0.165832
7571.200000 0.203617
7580.400000 0.157994
7589.600000 0.0978431
7598.800000 0.127219
7608.000000 0.109644
7617.200000 0.0861513
7626.400000 0.0078944
7635.600000 0.0421791
7644.800000 0.0845325
7654.000000 0.0315356
7663.200000 0.0506092
7672.400000 0.0915502
7681.600000 0.0818914
7690.800000 0.116541
7700.000000 0.147584
7709.200000 0.145139
7718.400000 0.137216
7727.600000 0.130947
7736.800000 0.125194
7746.000000 0.0833574
7755.200000 0.0414186
7764.400000 0.101586
7773.600000 0.114597
7782.800000 0.0892365
7792.000000 0.0641294
7801.200000 0.0836955
7810.400000 0.131778
7819.600000 0.032815
7828.800000 0.070869
7838.000000 0.104695
7847.200000 0.043208
7856.400000 0.145406
7865.600000 0.151576
7874.800000 0.0134109
7884.000000 0.075458
7893.200000 0.0981719
7902.400000 -0.0046192
7911.600000 0.037682
7920.800000 0.0772723
7930.000000 0.0859995
7939.200000 0.163345
7948.400000 0.294778
7957.600000 0.27932
7966.800000 0.193815
7976.000000 0.23258
7985.200000 0.345612
7994.400000 0.100582
