# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22A20b
# OBJECT = 2022frn
# RA = 12:59:51.79
# DEC = 27:56:36.60
# DATE-OBS = 2022-04-08T03:16:11.724
# MJD-OBS = 59677.136247
# EXPTIME-OBS = 1800.0s
# AIRMASS-OBS = 1.135868
# SEEING-OBS = 1.125057
# wl fl
# [A] [Normalised]
5620.800000 1.01855
5630.000000 1.05772
5639.200000 1.04393
5648.400000 1.00425
5657.600000 1.02401
5666.800000 1.01649
5676.000000 1.07558
5685.200000 1.04132
5694.400000 1.04519
5703.600000 1.07126
5712.800000 1.10591
5722.000000 1.04392
5731.200000 1.08959
5740.400000 1.03294
5749.600000 1.02261
5758.800000 0.995839
5768.000000 0.987721
5777.200000 0.961091
5786.400000 0.953522
5795.600000 0.926674
5804.800000 0.883859
5814.000000 0.917411
5823.200000 0.908383
5832.400000 0.884763
5841.600000 0.914512
5850.800000 0.915559
5860.000000 0.895279
5869.200000 0.947883
5878.400000 0.91805
5887.600000 0.906003
5896.800000 0.972856
5906.000000 0.977843
5915.200000 0.952758
5924.400000 1.00009
5933.600000 0.959417
5942.800000 0.922334
5952.000000 0.989673
5961.200000 1.00448
5970.400000 1.01155
5979.600000 1.0106
5988.800000 1.00495
5998.000000 0.971717
6007.200000 1.00425
6016.400000 1.00115
6025.600000 0.964987
6034.800000 0.901902
6044.000000 0.869354
6053.200000 0.849428
6062.400000 0.790126
6071.600000 0.70157
6080.800000 0.679463
6090.000000 0.634238
6099.200000 0.568963
6108.400000 0.551651
6117.600000 0.519089
6126.800000 0.481947
6136.000000 0.4621895
6145.200000 0.442432
6154.400000 0.429008
6163.600000 0.398132
6172.800000 0.396059
6182.000000 0.383383
6191.200000 0.405588
6200.400000 0.398774
6209.600000 0.404934
6218.800000 0.434925
6228.000000 0.46189
6237.200000 0.457076
6246.400000 0.486932
6255.600000 0.521388
6264.800000 0.535079
6274.000000 0.571304
6283.200000 0.608936
6292.400000 0.676464
6301.600000 0.695264
6310.800000 0.75019
6320.000000 0.800582
6329.200000 0.819577
6338.400000 0.864552
6347.600000 0.879294
6356.800000 0.922508
6366.000000 0.929132
6375.200000 0.972291
6384.400000 0.995878
6393.600000 0.994299
6402.800000 1.05249
6412.000000 1.02831
6421.200000 1.03789
6430.400000 1.0264
6439.600000 1.01746
6448.800000 1.02255
6458.000000 1.03428
6467.200000 1.01739
6476.400000 1.00251
6485.600000 0.983195
6494.800000 0.997271
6504.000000 1.02298
6513.200000 0.973333
6522.400000 0.970905
6531.600000 0.99525
6540.800000 0.968932
6550.000000 0.967014
6559.200000 0.972568
6568.400000 0.928648
6577.600000 0.925147
6586.800000 0.928006
6596.000000 0.889682
6605.200000 0.902002
6614.400000 0.873375
6623.600000 0.872154
6632.800000 0.849927
6642.000000 0.95313
6651.200000 0.858012
6660.400000 0.863273
6669.600000 0.843836
6678.800000 0.809133
6688.000000 0.835279
6697.200000 0.817188
6706.400000 0.815287
6715.600000 0.813893
6724.800000 0.819806
6734.000000 0.797367
6743.200000 0.818899
6752.400000 0.761263
6761.600000 0.808331
6770.800000 0.776921
6780.000000 0.777679
6789.200000 0.747437
6798.400000 0.759645
6807.600000 0.751693
6816.800000 0.719233
6826.000000 0.688204
6835.200000 0.725372
6844.400000 0.73303
6853.600000 0.718273
6862.800000 0.665397
6872.000000 0.593805
6881.200000 0.612016
6890.400000 0.631512
6899.600000 0.649141
6908.800000 0.652873
6918.000000 0.665239
6927.200000 0.686313
6936.400000 0.645169
6945.600000 0.667114
6954.800000 0.650299
6964.000000 0.673325
6973.200000 0.695013
6982.400000 0.708658
6991.600000 0.64243
7000.800000 0.618241
7010.000000 0.676313
7019.200000 0.63998
7028.400000 0.626758
7037.600000 0.674864
7046.800000 0.636772
7056.000000 0.663494
7065.200000 0.624967
7074.400000 0.605183
7083.600000 0.630134
7092.800000 0.62419
7102.000000 0.601706
7111.200000 0.607761
7120.400000 0.605427
7129.600000 0.639788
7138.800000 0.635773
7148.000000 0.613326
7157.200000 0.600439
7166.400000 0.576922
7175.600000 0.644771
7184.800000 0.598276
7194.000000 0.547457
7203.200000 0.611173
7212.400000 0.634479
7221.600000 0.552978
7230.800000 0.595088
7240.000000 0.64437
7249.200000 0.6513455
7258.400000 0.658321
7267.600000 0.623283
7276.800000 0.667583
7286.000000 0.612486
7295.200000 0.619609
7304.400000 0.622447
7313.600000 0.580112
7322.800000 0.601031
7332.000000 0.552837
7341.200000 0.591564
7350.400000 0.588851
7359.600000 0.528447
7368.800000 0.550306
7378.000000 0.554227
7387.200000 0.558888
7396.400000 0.535511
7405.600000 0.568553
7414.800000 0.520693
7424.000000 0.52137
7433.200000 0.491376
7442.400000 0.506007
7451.600000 0.472202
7460.800000 0.404937
7470.000000 0.432947
7479.200000 0.451495
7488.400000 0.409789
7497.600000 0.439551
7506.800000 0.436731
7516.000000 0.414098
7525.200000 0.404428
7534.400000 0.401332
7543.600000 0.41162
7552.800000 0.417265
7562.000000 0.399642
7571.200000 0.36868
7580.400000 0.421214
7589.600000 0.342158
7598.800000 0.178391
7608.000000 0.169604
7617.200000 0.221612
7626.400000 0.28191
7635.600000 0.269628
7644.800000 0.282561
7654.000000 0.367163
7663.200000 0.404349
7672.400000 0.421351
7681.600000 0.440988
7690.800000 0.402257
7700.000000 0.519454
7709.200000 0.479467
7718.400000 0.512515
7727.600000 0.490443
7736.800000 0.433388
7746.000000 0.455919
7755.200000 0.440387
7764.400000 0.497509
7773.600000 0.540533
7782.800000 0.515359
7792.000000 0.472871
7801.200000 0.577394
7810.400000 0.532709
7819.600000 0.477812
7828.800000 0.616584
7838.000000 0.509763
7847.200000 0.627841
7856.400000 0.478282
7865.600000 0.486466
7874.800000 0.636786
7884.000000 0.681936
7893.200000 0.592872
7902.400000 0.593772
7911.600000 0.559104
7920.800000 0.556332
7930.000000 0.695907
7939.200000 0.521725
7948.400000 0.534395
7957.600000 0.603962
7966.800000 0.677783
7976.000000 0.288439
7985.200000 0.763792
7994.400000 0.6627
