@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.949
@SPECTRUM spectrum_03D4cx_245.dat
@SN-NAME 03D4cx
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 1.150
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.070           -0.00269        0.00889
       4273.070            0.00126        0.00763
       4288.070            0.00194        0.00639
       4303.070           -0.00126        0.00527
       4318.070           -0.00467        0.00486
       4333.070           -0.00874        0.00441
       4348.070           -0.00458        0.00405
       4363.070           -0.00034        0.00389
       4378.070            0.00333        0.00361
       4393.070           -0.00025        0.00341
       4408.070           -0.00050        0.00360
       4423.070            0.00112        0.00318
       4438.070           -0.00096        0.00307
       4453.070            0.00457        0.00303
       4468.070            0.00338        0.00301
       4483.070            0.00008        0.00295
       4498.070            0.00087        0.00293
       4513.070            0.00035        0.00289
       4528.070            0.00256        0.00283
       4543.070            0.00299        0.00282
       4558.070            0.00448        0.00273
       4573.070           -0.00284        0.00270
       4588.070           -0.00156        0.00265
       4603.070            0.00454        0.00262
       4618.070            0.00018        0.00259
       4633.070           -0.00169        0.00284
       4648.070           -0.00146        0.00250
       4663.070            0.00418        0.00252
       4678.070            0.00045        0.00251
       4693.070           -0.00146        0.00248
       4708.070           -0.00077        0.00241
       4723.070            0.00273        0.00243
       4738.070           -0.00035        0.00238
       4753.070           -0.00351        0.00260
       4768.070           -0.00318        0.00234
       4783.070            0.00292        0.00234
       4798.070            0.00137        0.00230
       4813.070           -0.00204        0.00232
       4828.070            0.00029        0.00230
       4843.070            0.00030        0.00227
       4858.070            0.00051        0.00238
       4873.070            0.00258        0.00216
       4888.070            0.00062        0.00220
       4903.070            0.00276        0.00223
       4918.070            0.00239        0.00214
       4933.070           -0.00221        0.00237
       4948.070            0.00207        0.00216
       4963.070            0.00076        0.00216
       4978.070            0.00152        0.00217
       4993.070           -0.00109        0.00215
       5008.070            0.00037        0.00211
       5023.070            0.00252        0.00228
       5038.070            0.00548        0.00209
       5053.070           -0.00311        0.00208
       5068.070           -0.00208        0.00208
       5083.070           -0.00310        0.00228
       5098.070            0.00004        0.00205
       5113.070           -0.00022        0.00206
       5128.070           -0.00062        0.00203
       5143.070            0.00177        0.00203
       5158.070            0.00210        0.00222
       5173.070            0.00178        0.00195
       5188.070            0.00124        0.00201
       5203.070            0.00025        0.00216
       5218.070            0.00071        0.00221
       5233.070            0.00134        0.00201
       5248.070           -0.00007        0.00201
       5263.070           -0.00197        0.00194
       5278.070            0.00129        0.00213
       5293.070           -0.00728        0.00199
       5308.070           -0.00091        0.00197
       5323.070            0.00142        0.00196
       5338.070           -0.00096        0.00217
       5353.070            0.00020        0.00196
       5368.070           -0.00065        0.00194
       5383.070           -0.00546        0.00214
       5398.070           -0.00076        0.00193
       5413.070            0.00012        0.00193
       5428.070           -0.00212        0.00194
       5443.070           -0.00132        0.00212
       5458.070           -0.00009        0.00192
       5473.070           -0.00243        0.00192
       5488.070           -0.00031        0.00211
       5503.070            0.00268        0.00194
       5518.070            0.00082        0.00194
       5533.070           -0.00029        0.00212
       5548.070           -0.00150        0.00196
       5563.070           -0.00122        0.00200
       5578.070            0.00276        0.00332
       5593.070           -0.00028        0.00209
       5608.070            0.00463        0.00200
       5623.070            0.00145        0.00193
       5638.070           -0.00185        0.00209
       5653.070            0.00226        0.00188
       5668.070            0.00090        0.00192
       5683.070            0.00189        0.00210
       5698.070            0.00209        0.00191
       5713.070            0.00053        0.00190
       5728.070            0.00035        0.00212
       5743.070            0.00147        0.00191
       5758.070            0.00367        0.00191
       5773.070           -0.00275        0.00210
       5788.070           -0.00153        0.00190
       5803.070           -0.00117        0.00192
       5818.070           -0.00083        0.00214
       5833.070            0.00352        0.00194
       5848.070            0.00295        0.00193
       5863.070            0.00158        0.00220
       5878.070            0.00509        0.00204
       5893.070            0.00305        0.00293
       5908.070            0.00361        0.00205
       5923.070            0.00165        0.00204
       5938.070            0.00051        0.00219
       5953.070            0.00175        0.00202
       5968.070            0.00035        0.00196
       5983.070            0.00278        0.00213
       5998.070            0.00427        0.00192
       6013.070            0.00096        0.00188
       6028.070           -0.00054        0.00207
       6043.070            0.00204        0.00186
       6058.070           -0.00140        0.00206
       6073.070           -0.00022        0.00188
       6088.070            0.00019        0.00186
       6103.070           -0.00115        0.00202
       6118.070            0.00115        0.00184
       6133.070           -0.00249        0.00184
       6148.070           -0.00179        0.00207
       6163.070            0.00051        0.00189
       6178.070           -0.00254        0.00206
       6193.070           -0.00109        0.00186
       6208.070            0.00104        0.00187
       6223.070            0.00040        0.00208
       6238.070            0.00181        0.00203
       6253.070           -0.00165        0.00213
       6268.070            0.00395        0.00198
       6283.070           -0.00019        0.00199
       6298.070           -0.00419        0.00406
       6313.070            0.00134        0.00212
       6328.070           -0.00084        0.00218
       6343.070           -0.00033        0.00187
       6358.070            0.00271        0.00250
       6373.070           -0.00129        0.00230
       6388.070           -0.00117        0.00188
       6403.070           -0.00022        0.00198
       6418.070            0.00268        0.00207
       6433.070            0.00087        0.00181
       6448.070           -0.00070        0.00202
       6463.070            0.00144        0.00194
       6478.070            0.00390        0.00204
       6493.070            0.00056        0.00188
       6508.070            0.00028        0.00217
       6523.070            0.00283        0.00187
       6538.070            0.00317        0.00194
       6553.070            0.00088        0.00218
       6568.070            0.00007        0.00183
       6583.070           -0.00133        0.00206
       6598.070            0.00082        0.00185
       6613.070            0.00286        0.00182
       6628.070            0.00290        0.00200
       6643.070            0.00357        0.00181
       6658.070            0.00255        0.00200
       6673.070            0.00257        0.00182
       6688.070            0.00541        0.00196
       6703.070            0.00237        0.00182
       6718.070            0.00293        0.00182
       6733.070            0.00586        0.00203
       6748.070            0.00178        0.00179
       6763.070            0.00100        0.00195
       6778.070            0.00045        0.00178
       6793.070            0.00004        0.00197
       6808.070            0.00393        0.00180
       6823.070            0.00298        0.00209
       6838.070           -0.00004        0.00207
       6853.070           -0.00015        0.00187
       6868.070            0.00147        0.00263
       6883.070            0.00410        0.00203
       6898.070            0.00622        0.00226
       6913.070            0.00238        0.00200
       6928.070            0.00129        0.00220
       6943.070           -0.00205        0.00201
       6958.070           -0.00088        0.00191
       6973.070           -0.00115        0.00213
       6988.070           -0.00004        0.00185
       7003.070            0.00084        0.00207
       7018.070            0.00379        0.00184
       7033.070            0.00370        0.00196
       7048.070            0.00323        0.00188
       7063.070            0.00626        0.00201
       7078.070            0.00279        0.00184
       7093.070            0.00590        0.00187
       7108.070            0.00375        0.00200
       7123.070            0.00045        0.00184
       7138.070            0.00256        0.00201
       7153.070            0.00222        0.00186
       7168.070            0.00171        0.00215
       7183.070            0.00377        0.00200
       7198.070            0.00561        0.00219
       7213.070            0.00036        0.00193
       7228.070           -0.00177        0.00214
       7243.070           -0.00013        0.00278
       7258.070            0.00332        0.00216
       7273.070            0.00083        0.00281
       7288.070            0.00159        0.00236
       7303.070           -0.00067        0.00244
       7318.070            0.00421        0.00249
       7333.070            0.00042        0.00259
       7348.070            0.00241        0.00232
       7363.070           -0.00163        0.00260
       7378.070            0.00782        0.00223
       7393.070           -0.00063        0.00239
       7408.070            0.00178        0.00220
       7423.070            0.00358        0.00204
       7438.070            0.00279        0.00238
       7453.070           -0.00189        0.00202
       7468.070            0.00506        0.00246
       7483.070            0.00301        0.00235
       7498.070            0.00372        0.00229
       7513.070            0.00335        0.00213
       7528.070            0.00497        0.00289
       7543.070            0.00105        0.00210
       7558.070            0.00524        0.00243
       7573.070            0.00539        0.00245
       7588.070            0.00458        0.00275
       7603.070            0.00312        0.00528
       7618.070            0.00019        0.00349
       7633.070            0.00485        0.00387
       7648.070            0.00900        0.00282
       7663.070            0.00770        0.00281
       7678.070            0.00715        0.00231
       7693.070            0.00411        0.00258
       7708.070            0.00371        0.00271
       7723.070            0.00267        0.00319
       7738.070            0.00507        0.00238
       7753.070            0.00250        0.00365
       7768.070            0.00497        0.00292
       7783.070            0.00489        0.00310
       7798.070            0.00371        0.00290
       7813.070           -0.00195        0.00306
       7828.070            0.00563        0.00284
       7843.070            0.00229        0.00280
       7858.070           -0.00037        0.00373
       7873.070            0.00461        0.00306
       7888.070            0.00161        0.00329
       7903.070            0.00035        0.00264
       7918.070            0.00601        0.00419
       7933.070            0.00823        0.00285
       7948.070            0.00538        0.00308
       7963.070            0.00099        0.00324
       7978.070            0.00690        0.00331
       7993.070            0.00732        0.00342
       8008.070            0.00482        0.00303
       8023.070            0.00561        0.00325
       8038.070            0.00305        0.00296
       8053.070            0.00492        0.00284
       8068.070            0.00358        0.00283
       8083.070           -0.00007        0.00291
       8098.070            0.00460        0.00281
       8113.070            0.00659        0.00299
       8128.070            0.00423        0.00277
       8143.070            0.00648        0.00323
       8158.070            0.00001        0.00292
       8173.070            0.00306        0.00318
       8188.070            0.01111        0.00295
       8203.070            0.00319        0.00313
       8218.070            0.00421        0.00293
       8233.070            0.00047        0.00336
       8248.070            0.00596        0.00292
       8263.070            0.00431        0.00319
       8278.070            0.00630        0.00347
       8293.070           -0.00027        0.00437
       8308.070            0.00183        0.00386
