BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                  750  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = 'SN IN MCG 03-44-003'  /
FILENAME= 'SN90O.BLUE.8069.80'  /  IRAF filename                               
FORMAT  = '5G14.7            '  /  Text line format                            
EXTEND  =                    F / File may contain extensions                    
ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator        
IRAF-TLM= '2024-04-28T19:54:31' / Time of last modification                     
OBJECT  = 'SN IN MCG 03-44-003' /                                               
DATE    = '2024-04-28T19:54:31' /                                               
IRAF-MAX=           0.000000E0  /  DATA MAX                                     
IRAF-MIN=           0.000000E0  /  DATA MIN                                     
FILENAME= '27JUN90.IMH       '  /  IRAF filename                                
FILENAME= 'SN_MCG2           '  /  IRAF filename                                
OBSERVER= 'Pier/Foltz        '  /  observers                                    
DARKTIME=                1337.  /  total elapsed time                           
IMAGETYP= 'object            '  /  object, dark, bias, etc.                     
DATE-OBS= '27/06/90          '  /  date (dd/mm/yy) of obs.                      
EPOCH   = '1950.0            '  /  epoch of ra and dec                          
TELESCOP= 'mmt               '  /  telescope name                               
DETECTOR= 'mmtti             '  /  detector                                     
PREFLASH=                  100  /  preflash time                                
GAIN    =                    1  /  gain                                         
DWELL   =                   15  /  sample integration time                      
DELAY0  =                    0  /  time delay after each pixel                  
DELAY1  =                    0  /  time delay after each row                    
CAMTEMP =                 -136  /  camera temperature                           
DEWTEMP =                 -195  /  dewar temperature                            
DATASEC = '[1:798,1:225]     '  /  image portion of frame                       
BIASSEC = '[799:818,1:225]   '  /  overscan portion of frame                    
TRIMSEC = '[1:798,1:225]     '  /  region to be extracted                       
CCDSEC  = '[1:798,75:299]    '  /  orientation to full frame                    
ORIGSEC = '[1:800,1:400]     '  /  original size  full frame                    
CCDSUM  = '1 2               '  /  on chip summation                            
INSTRUME= 'none              '  /  instrument                                   
FILTERS = 'none              '  /  filter bolt positions                        
APERTURE= '1.5"x180"         '  /  aperture                                     
TVFILT  = 'none              '  /  tv filter                                    
COMPLAMP= 'HeNeAr            '  /  comparison lamp                              
DISPERSE= '150 gpm           '  /  disperser                                    
INSFOCUS= '7.3               '  /  instrument focus                             
DISPAXIS=                    1  /  dispersion along rows                        
                                                                                
ROTANGLE= '0.0               '  /  rotator position angle                       
CRPIX2  =                   1.                                                  
CRVAL2  =                   1.                                                  
CDELT2  =                   1.                                                  
CD2_2   =                   1.                                                  
DC-FLAG =                    0                                                  
APFORMAT= 'onedspec'                                                            
4871.35647546874  6.873011E-16
4878.09489145962  7.029443E-16
4884.83330745049  6.989914E-16
4891.57172344137  7.034496E-16
4898.31013943225  6.911634E-16
4905.04855542313  6.861042E-16
4911.786971414  6.787483E-16
4918.52538740488  6.781684E-16
4925.26380339576  6.669256E-16
4932.00221938663  6.744262E-16
4938.74063537751  6.715206E-16
4945.47905136839  6.643700E-16
4952.21746735927  6.632822E-16
4958.95588335015  6.906646E-16
4965.69429934102  7.162521E-16
4972.4327153319  6.918042E-16
4979.17113132278  7.250323E-16
4985.90954731366  7.263572E-16
4992.64796330453  7.406249E-16
4999.38637929541  7.649330E-16
5006.12479528629  7.830937E-16
5012.86321127717  7.986163E-16
5019.60162726804  8.044374E-16
5026.34004325892  7.953793E-16
5033.0784592498  8.214544E-16
5039.81687524068  8.260847E-16
5046.55529123155  8.370539E-16
5053.29370722243  8.552190E-16
5060.03212321331  9.007445E-16
5066.77053920419  8.726011E-16
5073.50895519507  8.835958E-16
5080.24737118594  8.862067E-16
5086.98578717682  8.656004E-16
5093.7242031677  8.655688E-16
5100.46261915858  8.881370E-16
5107.20103514945  8.527294E-16
5113.93945114033  8.862059E-16
5120.67786713121  8.865712E-16
5127.41628312209  8.926845E-16
5134.15469911296  8.915392E-16
5140.89311510384  8.844350E-16
5147.63153109472  8.893574E-16
5154.3699470856  8.885084E-16
5161.10836307647  8.965266E-16
5167.84677906735  8.750040E-16
5174.58519505823  8.887867E-16
5181.32361104911  8.243138E-16
5188.06202703999  8.186062E-16
5194.80044303086  7.684733E-16
5201.53885902174  7.418363E-16
5208.27727501262  7.141154E-16
5215.0156910035  6.951856E-16
5221.75410699437  6.581101E-16
5228.49252298525  6.370696E-16
5235.23093897613  6.704471E-16
5241.96935496701  6.484937E-16
5248.70777095788  6.488727E-16
5255.44618694876  6.308192E-16
5262.18460293964  6.435890E-16
5268.92301893052  6.482783E-16
5275.6614349214  6.481284E-16
5282.39985091227  6.619867E-16
5289.13826690315  6.629337E-16
5295.87668289403  6.479570E-16
5302.6150988849  6.868599E-16
5309.35351487578  7.062219E-16
5316.09193086666  6.903692E-16
5322.83034685754  7.041596E-16
5329.56876284842  7.064614E-16
5336.30717883929  6.942781E-16
5343.04559483017  7.030807E-16
5349.78401082105  6.859839E-16
5356.52242681193  6.699838E-16
5363.2608428028  6.720215E-16
5369.99925879368  6.625842E-16
5376.73767478456  6.411994E-16
5383.47609077544  6.394621E-16
5390.21450676631  6.065403E-16
5396.95292275719  5.845515E-16
5403.69133874807  5.929338E-16
5410.42975473895  6.287325E-16
5417.16817072982  6.491892E-16
5423.9065867207  6.166364E-16
5430.64500271158  5.913260E-16
5437.38341870246  6.158260E-16
5444.12183469333  6.183117E-16
5450.86025068421  6.640627E-16
5457.59866667509  6.850276E-16
5464.33708266597  6.849958E-16
5471.07549865684  6.941073E-16
5477.81391464772  7.273462E-16
5484.5523306386  7.223342E-16
5491.29074662948  7.492439E-16
5498.02916262035  7.177798E-16
5504.76757861123  7.352517E-16
5511.50599460211  7.121673E-16
5518.24441059299  6.858028E-16
5524.98282658387  6.995764E-16
5531.72124257474  6.978028E-16
5538.45965856562  6.916728E-16
5545.1980745565  7.113665E-16
5551.93649054738  6.961708E-16
5558.67490653825  7.055819E-16
5565.41332252913  7.215555E-16
5572.15173852001  7.176310E-16
5578.89015451089  7.217315E-16
5585.62857050176  7.248716E-16
5592.36698649264  7.266710E-16
5599.10540248352  7.102936E-16
5605.8438184744  7.212782E-16
5612.58223446527  7.216263E-16
5619.32065045615  7.360179E-16
5626.05906644703  7.318796E-16
5632.79748243791  7.624589E-16
5639.53589842879  7.382935E-16
5646.27431441966  7.409637E-16
5653.01273041054  7.392925E-16
5659.75114640142  7.450853E-16
5666.4895623923  7.238693E-16
5673.22797838317  7.142386E-16
5679.96639437405  7.118178E-16
5686.70481036493  6.881389E-16
5693.44322635581  6.766431E-16
5700.18164234668  6.601502E-16
5706.92005833756  6.683217E-16
5713.65847432844  6.291781E-16
5720.39689031932  6.395099E-16
5727.13530631019  6.276451E-16
5733.87372230107  6.405472E-16
5740.61213829195  6.538799E-16
5747.35055428283  6.419789E-16
5754.0889702737  6.504008E-16
5760.82738626458  6.506214E-16
5767.56580225546  6.533960E-16
5774.30421824634  6.723402E-16
5781.04263423722  6.791531E-16
5787.78105022809  6.475924E-16
5794.51946621897  6.407480E-16
5801.25788220985  6.949928E-16
5807.99629820073  6.699869E-16
5814.7347141916  6.555637E-16
5821.47313018248  6.684383E-16
5828.21154617336  6.670906E-16
5834.94996216424  6.727958E-16
5841.68837815512  6.718851E-16
5848.42679414599  6.759029E-16
5855.16521013687  6.896909E-16
5861.90362612775  6.629645E-16
5868.64204211862  6.895276E-16
5875.3804581095  6.691273E-16
5882.11887410038  6.859766E-16
5888.85729009126  6.866190E-16
5895.59570608213  6.627949E-16
5902.33412207301  6.653291E-16
5909.07253806389  6.639362E-16
5915.81095405477  6.824655E-16
5922.54937004565  6.569700E-16
5929.28778603652  6.382768E-16
5936.0262020274  6.510277E-16
5942.76461801828  6.306145E-16
5949.50303400915  6.292777E-16
5956.24145000003  6.107095E-16
5962.97986599091  6.178319E-16
5969.71828198179  5.946580E-16
5976.45669797266  5.776480E-16
5983.19511396354  5.771314E-16
5989.93352995442  5.764358E-16
5996.6719459453  5.432696E-16
6003.41036193618  5.136764E-16
6010.14877792705  4.899106E-16
6016.88719391793  4.582209E-16
6023.62560990881  4.539991E-16
6030.36402589969  4.221640E-16
6037.10244189056  4.072394E-16
6043.84085788144  3.749319E-16
6050.57927387232  3.447417E-16
6057.3176898632  3.616648E-16
6064.05610585407  3.323831E-16
6070.79452184495  3.036331E-16
6077.53293783583  3.093268E-16
6084.27135382671  3.048201E-16
6091.00976981759  3.023294E-16
6097.74818580846  3.053112E-16
6104.48660179934  3.100267E-16
6111.22501779022  3.273000E-16
6117.96343378109  3.543810E-16
6124.70184977197  3.658584E-16
6131.44026576285  3.508887E-16
6138.17868175373  3.832944E-16
6144.91709774461  3.911346E-16
6151.65551373548  4.284502E-16
6158.39392972636  4.135175E-16
6165.13234571724  4.313769E-16
6171.87076170812  4.387476E-16
6178.60917769899  4.774092E-16
6185.34759368987  4.707526E-16
6192.08600968075  4.698317E-16
6198.82442567163  5.020222E-16
6205.5628416625  5.126382E-16
6212.30125765338  5.133319E-16
6219.03967364426  5.487253E-16
6225.77808963514  5.459868E-16
6232.51650562601  5.469572E-16
6239.25492161689  5.740675E-16
6245.99333760777  5.587592E-16
6252.73175359865  5.599021E-16
6259.47016958952  5.756298E-16
6266.2085855804  5.760154E-16
6272.94700157128  5.601615E-16
6279.68541756216  5.683869E-16
6286.42383355304  5.642372E-16
6293.16224954391  5.532262E-16
6299.90066553479  5.763787E-16
6306.63908152567  5.822560E-16
6313.37749751655  5.644034E-16
6320.11591350742  5.727730E-16
6326.8543294983  5.896120E-16
6333.59274548918  5.803690E-16
6340.33116148006  5.835821E-16
6347.06957747093  5.628763E-16
6353.80799346181  5.467461E-16
6360.54640945269  5.270776E-16
6367.28482544357  5.707416E-16
6374.02324143445  5.477608E-16
6380.76165742532  5.200654E-16
6387.5000734162  5.414529E-16
6394.23848940708  5.296440E-16
6400.97690539795  5.294144E-16
6407.71532138883  5.277559E-16
6414.45373737971  5.162413E-16
6421.19215337059  5.143568E-16
6427.93056936146  5.274073E-16
6434.66898535234  5.135641E-16
6441.40740134322  5.155445E-16
6448.1458173341  5.200884E-16
6454.88423332498  4.993908E-16
6461.62264931585  5.027648E-16
6468.36106530673  4.963264E-16
6475.09948129761  4.921582E-16
6481.83789728849  4.945086E-16
6488.57631327936  4.820530E-16
6495.31472927024  4.885807E-16
6502.05314526112  4.792135E-16
6508.79156125199  4.704021E-16
6515.52997724287  4.689000E-16
6522.26839323375  4.803477E-16
6529.00680922463  4.676303E-16
6535.74522521551  4.652031E-16
6542.48364120638  4.828038E-16
6549.22205719726  4.762122E-16
6555.96047318814  4.564009E-16
6562.69888917902  4.625480E-16
6569.43730516989  4.689602E-16
6576.17572116077  4.556718E-16
6582.91413715165  4.501100E-16
6589.65255314253  4.547595E-16
6596.39096913341  4.314753E-16
6603.12938512428  4.513393E-16
6609.86780111516  4.461011E-16
6616.60621710604  4.471676E-16
6623.34463309692  4.212526E-16
6630.08304908779  4.104560E-16
6636.82146507867  4.164740E-16
6643.55988106955  4.459443E-16
6650.29829706043  4.454819E-16
6657.0367130513  4.189684E-16
6663.77512904218  3.791241E-16
6670.51354503306  3.829487E-16
6677.25196102394  3.666569E-16
6683.99037701481  3.662224E-16
6690.72879300569  3.784182E-16
6697.46720899657  3.687559E-16
6704.20562498745  3.807739E-16
6710.94404097832  3.753747E-16
6717.6824569692  4.000151E-16
6724.42087296008  3.906211E-16
6731.15928895096  3.652384E-16
6737.89770494184  3.804852E-16
6744.63612093271  3.834212E-16
6751.37453692359  3.913864E-16
6758.11295291447  3.673970E-16
6764.85136890534  3.795610E-16
6771.58978489622  4.195975E-16
6778.3282008871  3.722308E-16
6785.06661687798  3.832114E-16
6791.80503286886  3.853684E-16
6798.54344885973  3.895695E-16
6805.28186485061  3.804798E-16
6812.02028084149  3.628915E-16
6818.75869683237  3.679884E-16
6825.49711282324  3.727264E-16
6832.23552881412  3.521719E-16
6838.973944805  3.646740E-16
6845.71236079588  3.779719E-16
6852.45077678676  3.753343E-16
6859.18919277763  3.790920E-16
6865.92760876851  3.483978E-16
6872.66602475939  3.781030E-16
6879.40444075026  3.720773E-16
6886.14285674114  3.657756E-16
6892.88127273202  3.592596E-16
6899.6196887229  3.805578E-16
6906.35810471377  3.772782E-16
6913.09652070465  3.580862E-16
6919.83493669553  3.646598E-16
6926.57335268641  3.697144E-16
6933.31176867729  3.613112E-16
6940.05018466816  3.710047E-16
6946.78860065904  3.462142E-16
6953.52701664992  3.380102E-16
6960.2654326408  3.268235E-16
6967.00384863167  2.982728E-16
6973.74226462255  3.114640E-16
6980.48068061343  3.052439E-16
6987.21909660431  2.875886E-16
6993.95751259518  3.117569E-16
7000.69592858606  3.753657E-16
7007.43434457694  3.372855E-16
7014.17276056782  3.397475E-16
7020.9111765587  3.122715E-16
7027.64959254957  3.200201E-16
7034.38800854045  3.184565E-16
7041.12642453133  3.052874E-16
7047.8648405222  3.057054E-16
7054.60325651308  2.954671E-16
7061.34167250396  3.013239E-16
7068.08008849484  3.100505E-16
7074.81850448571  3.073430E-16
7081.55692047659  2.935140E-16
7088.29533646747  3.186911E-16
7095.03375245835  3.123600E-16
7101.77216844923  3.137628E-16
7108.5105844401  2.932340E-16
7115.24900043098  3.253096E-16
7121.98741642186  3.384578E-16
7128.72583241274  3.299598E-16
7135.46424840361  3.034874E-16
7142.20266439449  3.029729E-16
7148.94108038537  3.110005E-16
7155.67949637625  3.278281E-16
7162.41791236712  3.642627E-16
7169.156328358  3.168606E-16
7175.89474434888  3.194581E-16
7182.63316033976  3.060299E-16
7189.37157633063  3.060366E-16
7196.10999232151  3.020715E-16
7202.84840831239  2.957567E-16
7209.58682430327  2.981880E-16
7216.32524029415  2.990333E-16
7223.06365628502  3.029954E-16
7229.8020722759  2.896235E-16
7236.54048826678  3.234395E-16
7243.27890425766  2.994125E-16
7250.01732024853  3.027407E-16
7256.75573623941  3.017138E-16
7263.49415223029  2.859417E-16
7270.23256822117  2.905598E-16
7276.97098421204  2.966912E-16
7283.70940020292  2.797932E-16
7290.4478161938  3.036579E-16
7297.18623218468  2.774158E-16
7303.92464817556  2.678834E-16
7310.66306416643  2.846312E-16
7317.40148015731  2.935667E-16
7324.13989614819  2.760566E-16
7330.87831213906  2.846095E-16
7337.61672812994  2.599939E-16
7344.35514412082  2.922924E-16
7351.0935601117  2.926088E-16
7357.83197610257  2.646323E-16
7364.57039209345  2.335699E-16
7371.30880808433  1.858491E-16
7378.04722407521  1.257438E-16
7384.78564006609  1.307339E-16
7391.52405605696  1.399938E-16
7398.26247204784  1.538455E-16
7405.00088803872  1.493861E-16
7411.7393040296  1.543048E-16
7418.47772002047  1.861311E-16
7425.21613601135  1.866295E-16
7431.95455200223  2.525451E-16
7438.69296799311  2.410759E-16
7445.43138398399  2.584697E-16
7452.16979997486  2.428951E-16
7458.90821596574  2.647371E-16
7465.64663195662  2.686279E-16
7472.3850479475  2.726299E-16
7479.12346393837  2.511815E-16
