# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22A20b
# OBJECT = 2022emj
# RA = 12:12:34.849
# DEC = 46:35:41.16
# DATE-OBS = 2022-04-01T00:32:59.907
# MJD-OBS = 59670.022916
# EXPTIME-OBS = 3200.0s
# AIRMASS-OBS = 1.051044
# SEEING-OBS = 1.264897
# wl fl
# [A] [Normalised]
4020.000000 1.06331
4038.400000 -0.25875
4047.600000 0.53817
4056.800000 -0.183995
4066.000000 1.61227
4075.200000 1.50816
4084.400000 0.77666
4093.600000 1.14996
4102.800000 0.483502
4112.000000 0.894633
4121.200000 1.6805
4130.400000 0.898752
4139.600000 1.17973
4148.800000 1.20697
4158.000000 0.884847
4167.200000 1.23098
4176.400000 1.12226
4185.600000 1.04712
4194.800000 0.851287
4204.000000 0.890804
4213.200000 1.2327
4222.400000 1.07884
4231.600000 0.851125
4240.800000 0.483611
4250.000000 0.742364
4259.200000 0.965149
4268.400000 1.04619
4277.600000 0.895019
4286.800000 0.900322
4296.000000 0.641915
4305.200000 0.746321
4314.400000 1.0414
4323.600000 0.746231
4332.800000 -0.0244297
4342.000000 1.00718
4351.200000 0.723338
4360.400000 1.11804
4369.600000 1.10931
4378.800000 1.09493
4388.000000 1.28284
4397.200000 1
4406.400000 0.565323
4415.600000 0.785699
4424.800000 1.15968
4434.000000 1.27705
4443.200000 1.16283
4452.400000 1.78065
4470.800000 1.0407
4480.000000 0.978015
4489.200000 0.966015
4498.400000 1.1509
4516.800000 1.13074
4526.000000 0.737601
4535.200000 0.892368
4544.400000 1.37247
4553.600000 1.0912
4562.800000 0.712131
4572.000000 0.879813
4581.200000 0.772419
4590.400000 0.610777
4599.600000 0.830931
4608.800000 0.60509
4618.000000 0.605834
4627.200000 0.652054
4636.400000 0.498409
4645.600000 0.46792
4654.800000 0.427659
4664.000000 0.550364
4673.200000 0.718142
4682.400000 0.532067
4691.600000 0.485211
4700.800000 0.42302
4710.000000 0.565284
4719.200000 0.679275
4728.400000 0.730892
4737.600000 0.707931
4746.800000 0.949142
4756.000000 0.736043
4765.200000 1.17504
4774.400000 1.0866
4783.600000 1.14786
4792.800000 1.29579
4802.000000 1.39031
4811.200000 1.39367
4820.400000 1.37801
4829.600000 1.5269
4838.800000 1.56469
4848.000000 1.47118
4857.200000 1.64831
4866.400000 1.77118
4875.600000 1.54171
4884.800000 1.46781
4894.000000 1.46779
4903.200000 1.26229
4912.400000 1.29813
4921.600000 1.3589
4930.800000 1.18319
4940.000000 1.17832
4949.200000 1.05484
4958.400000 1.24827
4967.600000 1.4417
4976.800000 0.868822
4986.000000 0.671277
4995.200000 0.640646
5004.400000 0.598704
5013.600000 0.655216
5022.800000 0.7027305
5032.000000 0.750245
5041.200000 0.545998
5050.400000 0.582342
5059.600000 0.50461
5068.800000 0.558676
5078.000000 0.480872
5087.200000 0.383368
5096.400000 0.490091
5105.600000 0.516097
5114.800000 0.579759
5124.000000 0.310068
5133.200000 0.603144
5142.400000 0.570234
5151.600000 0.707696
5160.800000 0.768221
5170.000000 0.712541
5179.200000 0.989091
5188.400000 0.894253
5197.600000 0.674823
5206.800000 0.742659
5216.000000 0.593041
5225.200000 0.726602
5234.400000 0.715346
5243.600000 0.468459
5252.800000 0.752603
5262.000000 0.535986
5271.200000 0.71585
5280.400000 0.960114
5289.600000 0.686655
5298.800000 0.488111
5308.000000 0.620067
5317.200000 0.806367
5326.400000 1.60791
5335.600000 1.80811
5344.800000 0.708349
5354.000000 0.550658
5363.200000 0.639338
5372.400000 0.619914
5381.600000 0.638382
5390.800000 0.62421
5400.000000 0.767017
5409.200000 0.675372
5418.400000 0.577306
5427.600000 0.891543
5436.800000 0.862144
5446.000000 0.885345
5455.200000 1.0663
5464.400000 1.10642
5473.600000 1.10091
5482.800000 1.26653
5492.000000 1.41984
5501.200000 1.3094
5510.400000 1.53659
5519.600000 1.42756
5528.800000 1.64291
5538.000000 1.50758
5547.200000 1.53072
5556.400000 1.50547
5565.600000 1.77478
5574.800000 1.79065
5584.000000 1.5239
5593.200000 1.52874
5602.400000 1.51366
5611.600000 1.55486
5620.800000 1.42409
5630.000000 1.42211
5639.200000 1.43074
5648.400000 1.43937
5657.600000 1.51742
5666.800000 1.31863
5676.000000 1.486
5685.200000 1.52697
5694.400000 1.41037
5703.600000 1.49738
5712.800000 1.33738
5722.000000 1.25764
5731.200000 1.32915
5740.400000 1.31799
5749.600000 1.25246
5758.800000 1.16154
5768.000000 1.28697
5777.200000 1.11401
5786.400000 0.997967
5795.600000 1.15799
5804.800000 1.13782
5814.000000 1.15571
5823.200000 1.20896
5832.400000 1.02894
5841.600000 1.19999
5850.800000 1.17291
5860.000000 1.1377
5869.200000 1.0581
5878.400000 0.97858
5887.600000 1.02409
5896.800000 1.03114
5906.000000 0.945443
5915.200000 0.877474
5924.400000 0.970093
5933.600000 0.735566
5942.800000 0.483905
5952.000000 0.952012
5961.200000 0.791194
5970.400000 0.767551
5979.600000 0.692169
5988.800000 0.810862
5998.000000 0.772693
6007.200000 0.789101
6016.400000 0.754387
6025.600000 0.70266
6034.800000 0.754773
6044.000000 0.656644
6053.200000 0.585824
6062.400000 0.747081
6071.600000 0.731875
6080.800000 0.593426
6090.000000 0.69942
6099.200000 0.681238
6108.400000 0.598978
6117.600000 0.775429
6126.800000 0.759841
6136.000000 0.758237
6145.200000 0.737982
6154.400000 0.946797
6163.600000 0.802245
6172.800000 1.02235
6182.000000 0.734557
6191.200000 0.926326
6200.400000 1.09496
6209.600000 1.05065
6218.800000 1.1988
6228.000000 1.34695
6237.200000 0.966005
6246.400000 1.07491
6255.600000 1.13919
6264.800000 1.16116
6274.000000 1.13838
6283.200000 1.16731
6292.400000 1.1997
6301.600000 1.14976
6310.800000 1.16468
6320.000000 1.21404
6329.200000 1.21241
6338.400000 1.03925
6347.600000 0.94221
6356.800000 0.981744
6366.000000 0.912219
6375.200000 0.749125
6384.400000 0.588923
6393.600000 0.522505
6402.800000 0.556989
6412.000000 0.552937
6421.200000 0.494573
6430.400000 0.425054
6439.600000 0.397653
6448.800000 0.296756
6458.000000 0.345899
6467.200000 0.223375
6476.400000 0.15103
